Time;el_load;prec;temp;rhum;grad;pres;wind;Vel_tviz;Bal_tviz;holiday;weekend;covid
2017-07-16 10:00:00;4354.816;0.0;21.648076923076925;45.019417475728154;277.50740740740736;1021.4250000000001;3.605940594059405;21.8;22.2;0.0;1.0;0.0
2017-07-16 11:00:00;4325.488;0.0;22.28557692307692;42.601941747572816;257.2777777777778;1021.2527777777777;3.6910891089108913;22.2;22.4;0.0;1.0;0.0
2017-07-16 12:00:00;4227.304;0.002912621359223301;22.848076923076924;39.8252427184466;245.2888888888889;1020.988888888889;3.7079207920792085;22.4;22.6;0.0;1.0;0.0
2017-07-16 13:00:00;4193.82;0.025242718446601944;23.308653846153845;38.43689320388349;242.66296296296295;1020.5666666666667;3.722772277227722;22.2;22.7;0.0;1.0;0.0
2017-07-16 14:00:00;4154.04;0.014563106796116505;23.674038461538462;37.41747572815534;220.64814814814815;1020.3972222222224;3.699009900990099;23.0;22.9;0.0;1.0;0.0
2017-07-16 15:00:00;4152.518;0.0;23.9;36.029126213592235;196.7888888888889;1020.2111111111111;3.722772277227722;23.1;23.0;0.0;1.0;0.0
2017-07-16 16:00:00;4119.155;0.0;23.752884615384616;35.99029126213592;131.9925925925926;1020.0472222222221;3.5594059405940595;23.2;23.0;0.0;1.0;0.0
2017-07-16 17:00:00;4120.312;0.0;23.197115384615383;37.1747572815534;80.40370370370371;1020.1722222222223;3.1594059405940595;23.1;23.1;0.0;1.0;0.0
2017-07-16 18:00:00;4167.661;0.0;21.923076923076923;42.22330097087379;28.351851851851848;1020.4611111111112;2.375247524752475;22.9;23.1;0.0;1.0;0.0
2017-07-16 19:00:00;4289.356;0.0;19.335576923076925;53.05825242718446;1.9333333333333333;1021.0444444444446;1.689108910891089;22.8;23.0;0.0;1.0;0.0
2017-07-16 20:00:00;4418.143;0.0;17.272115384615386;60.79611650485437;0.0;1021.6333333333334;1.5247524752475248;22.6;23.0;0.0;1.0;0.0
2017-07-16 21:00:00;4161.932;0.0;15.947115384615385;66.02912621359224;0.0;1021.8833333333334;1.4732673267326735;22.4;22.8;0.0;1.0;0.0
2017-07-16 22:00:00;3844.126;0.0;14.97307692307692;69.98058252427184;0.0;1022.1805555555555;1.4485148514851482;22.2;22.6;0.0;1.0;0.0
2017-07-16 23:00:00;3581.763;0.0;14.154807692307692;72.90291262135922;0.0;1022.3444444444443;1.3435643564356432;22.1;22.5;0.0;1.0;0.0
2017-07-17 00:00:00;3460.88;0.0;13.434615384615386;75.94174757281553;0.0;1022.3611111111111;1.3554455445544555;22.0;22.5;0.0;0.0;0.0
2017-07-17 01:00:00;3325.313;0.0;12.70673076923077;78.80582524271844;0.0;1022.4027777777778;1.2554455445544552;21.9;22.4;0.0;0.0;0.0
2017-07-17 02:00:00;3307.079;0.0;12.133653846153845;80.67961165048544;0.0;1022.4222222222221;1.202970297029703;21.7;22.3;0.0;0.0;0.0
2017-07-17 03:00:00;3398.521;0.0;11.545192307692307;82.79611650485437;0.03333333333333333;1022.4638888888888;1.1445544554455447;21.6;22.2;0.0;0.0;0.0
2017-07-17 04:00:00;3585.357;0.0;11.417307692307693;83.75728155339806;9.696296296296296;1022.6138888888888;1.0623762376237624;21.4;22.2;0.0;0.0;0.0
2017-07-17 05:00:00;4213.419;0.0;13.572115384615385;77.3495145631068;53.911111111111104;1022.5527777777776;1.0118811881188117;21.3;22.1;0.0;0.0;0.0
2017-07-17 06:00:00;4655.048;0.0;16.838461538461537;65.95145631067962;116.76296296296297;1022.6194444444445;1.0851485148514852;21.3;22.0;0.0;0.0;0.0
2017-07-17 07:00:00;4823.932;0.0;19.727884615384614;56.029126213592235;181.59999999999997;1022.6333333333334;1.2346534653465346;21.3;22.0;0.0;0.0;0.0
2017-07-17 08:00:00;4958.362;0.0;21.89423076923077;47.66019417475728;238.05555555555554;1022.3833333333334;1.3554455445544558;21.4;22.3;0.0;0.0;0.0
2017-07-17 09:00:00;5070.315;0.0;23.405769230769234;41.9126213592233;280.5740740740741;1022.1083333333331;1.6504950495049504;21.4;22.5;0.0;0.0;0.0
2017-07-17 10:00:00;5156.26;0.0;24.48076923076923;37.213592233009706;309.8555555555555;1021.7333333333333;1.9277227722772279;21.5;22.4;0.0;0.0;0.0
2017-07-17 11:00:00;5240.921;0.0;25.350000000000005;34.37864077669903;329.38518518518515;1021.2750000000001;2.0287128712871283;21.6;22.7;0.0;0.0;0.0
2017-07-17 12:00:00;5219.859;0.0;25.951923076923077;32.61165048543689;323.30370370370366;1020.8027777777776;2.0405940594059406;21.6;22.9;0.0;0.0;0.0
2017-07-17 13:00:00;5188.796;0.0;26.426923076923078;31.485436893203882;293.23333333333335;1020.3444444444444;1.9316831683168323;21.5;22.8;0.0;0.0;0.0
2017-07-17 14:00:00;5200.7;0.0;26.838461538461537;30.223300970873787;257.7925925925926;1019.8972222222224;1.8722772277227722;21.6;23.0;0.0;0.0;0.0
2017-07-17 15:00:00;5165.211;0.0;27.002884615384616;29.902912621359224;210.71111111111114;1019.5888888888888;1.7990099009900986;22.0;24.3;0.0;0.0;0.0
2017-07-17 16:00:00;5102.058;0.0;26.887500000000003;30.50485436893204;153.3259259259259;1019.4666666666667;1.7118811881188118;22.6;24.9;0.0;0.0;0.0
2017-07-17 17:00:00;5032.418;0.0;26.420192307692307;31.97087378640777;85.23333333333333;1019.4083333333333;1.4722772277227723;22.6;24.8;0.0;0.0;0.0
2017-07-17 18:00:00;4989.536;0.0;24.904807692307692;39.41747572815534;30.61111111111111;1019.5972222222222;1.1584158415841583;22.1;24.8;0.0;0.0;0.0
2017-07-17 19:00:00;4930.007;0.0;21.470192307692308;52.94174757281554;2.1814814814814816;1020.1055555555556;0.9514851485148514;21.8;24.8;0.0;0.0;0.0
2017-07-17 20:00:00;4966.408;0.0;18.9125;61.03883495145631;0.0;1020.6305555555555;0.9138613861386138;21.7;24.7;0.0;0.0;0.0
2017-07-17 21:00:00;4697.065;0.0;17.464423076923076;66.20388349514563;0.0;1020.9111111111112;0.8059405940594059;21.8;24.6;0.0;0.0;0.0
2017-07-17 22:00:00;4467.27;0.0;16.4;69.84466019417475;0.0;1021.1666666666666;0.6811881188118811;21.8;24.3;0.0;0.0;0.0
2017-07-17 23:00:00;4159.436;0.0;15.514423076923077;73.4368932038835;0.0;1021.3277777777779;0.6841584158415842;21.9;24.5;0.0;0.0;0.0
2017-07-18 00:00:00;3903.782;0.0;14.935576923076924;75.35922330097087;0.0;1021.4166666666666;0.7079207920792081;21.6;24.4;0.0;0.0;0.0
